Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
UKR,2015-09-01,2015-09-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2015,2015,7009,September,,21.783419200000,X
UKR,2015-10-01,2015-10-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2015,2015,7010,October,,21.841307400000,X
UKR,2015-11-01,2015-11-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2015,2015,7011,November,,23.312625100000,X
UKR,2015-12-01,2015-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2015,2015,7012,December,,23.408386200000,X
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7021,Annual value,,25.551334116700,X
UKR,2016-01-01,2016-01-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7001,January,,24.259692500000,X
UKR,2016-02-01,2016-02-29,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7002,February,,26.393052200000,X
UKR,2016-03-01,2016-03-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7003,March,,26.356162200000,X
UKR,2016-04-01,2016-04-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7004,April,,25.629497600000,X
UKR,2016-05-01,2016-05-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7005,May,,25.206477400000,X
UKR,2016-06-01,2016-06-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7006,June,,24.951341300000,X
UKR,2016-07-01,2016-07-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7007,July,,24.816781000000,X
UKR,2016-08-01,2016-08-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7008,August,,25.064809000000,X
UKR,2016-09-01,2016-09-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7009,September,,26.275462200000,X
UKR,2016-10-01,2016-10-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7010,October,,25.757272000000,X
UKR,2016-11-01,2016-11-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7011,November,,25.700937000000,X
UKR,2016-12-01,2016-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2016,2016,7012,December,,26.204525000000,X
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7021,Annual value,,26.596606300000,X
UKR,2017-01-01,2017-01-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7001,January,,27.150612000000,X
UKR,2017-02-01,2017-02-28,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7002,February,,27.027771000000,X
UKR,2017-03-01,2017-03-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7003,March,,27.001562000000,X
UKR,2017-04-01,2017-04-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7004,April,,26.856827000000,X
UKR,2017-05-01,2017-05-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7005,May,,26.423693000000,X
UKR,2017-06-01,2017-06-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7006,June,,26.108858000000,X
UKR,2017-07-01,2017-07-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7007,July,,25.969315000000,X
UKR,2017-08-01,2017-08-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7008,August,,25.635271000000,X
UKR,2017-09-01,2017-09-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7009,September,,26.108607100000,X
UKR,2017-10-01,2017-10-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7010,October,,26.654977000000,X
UKR,2017-11-01,2017-11-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7011,November,,26.705274600000,X
UKR,2017-12-01,2017-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2017,2017,7012,December,,27.516507900000,X
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7021,Annual value,,27.200492333300,X
UKR,2018-01-01,2018-01-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7001,January,,28.434328600000,X
UKR,2018-02-01,2018-02-28,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7002,February,,27.171049400000,X
UKR,2018-03-01,2018-03-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7003,March,,26.341204700000,X
UKR,2018-04-01,2018-04-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7004,April,,26.151748500000,X
UKR,2018-05-01,2018-05-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7005,May,,26.181224500000,X
UKR,2018-06-01,2018-06-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7006,June,,26.202170500000,X
UKR,2018-07-01,2018-07-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7007,July,,26.400686400000,X
UKR,2018-08-01,2018-08-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7008,August,,27.482209000000,X
UKR,2018-09-01,2018-09-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7009,September,,28.191267400000,X
UKR,2018-10-01,2018-10-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7010,October,,28.127382000000,X
UKR,2018-11-01,2018-11-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7011,November,,27.933498000000,X
UKR,2018-12-01,2018-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2018,2018,7012,December,,27.789139000000,X
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7021,Annual value,,25.845589333300,X
UKR,2019-01-01,2019-01-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7001,January,,27.879175000000,X
UKR,2019-02-01,2019-02-28,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7002,February,,27.160679000000,X
UKR,2019-03-01,2019-03-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7003,March,,26.863535000000,X
UKR,2019-04-01,2019-04-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7004,April,,26.811495300000,X
UKR,2019-05-01,2019-05-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7005,May,,26.378847700000,X
UKR,2019-06-01,2019-06-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7006,June,,26.500110600000,X
UKR,2019-07-01,2019-07-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7007,July,,25.751355400000,X
UKR,2019-08-01,2019-08-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7008,August,,25.246989600000,X
UKR,2019-09-01,2019-09-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7009,September,,24.769724200000,X
UKR,2019-10-01,2019-10-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7010,October,,24.808206500000,X
UKR,2019-11-01,2019-11-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7011,November,,24.367518600000,X
UKR,2019-12-01,2019-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2019,2019,7012,December,,23.609435100000,X
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7021,Annual value,,26.957524383300,X
UKR,2020-01-01,2020-01-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7001,January,,24.119351600000,X
UKR,2020-02-01,2020-02-29,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7002,February,,24.596524100000,X
UKR,2020-03-01,2020-03-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7003,March,,26.412293500000,X
UKR,2020-04-01,2020-04-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7004,April,,27.224653300000,X
UKR,2020-05-01,2020-05-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7005,May,,26.814329000000,X
UKR,2020-06-01,2020-06-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7006,June,,26.707343000000,X
UKR,2020-07-01,2020-07-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7007,July,,27.312838700000,X
UKR,2020-08-01,2020-08-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7008,August,,27.521419400000,X
UKR,2020-09-01,2020-09-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7009,September,,27.976716000000,X
UKR,2020-10-01,2020-10-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7010,October,,28.324951600000,X
UKR,2020-11-01,2020-11-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7011,November,,28.310153000000,X
UKR,2020-12-01,2020-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2020,2020,7012,December,,28.169719400000,X
UKR,2021-01-01,2021-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7021,Annual value,,27.286189383300,X
UKR,2021-01-01,2021-01-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7001,January,,28.219771000000,X
UKR,2021-02-01,2021-02-28,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7002,February,,27.884660700000,X
UKR,2021-03-01,2021-03-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7003,March,,27.795558100000,X
UKR,2021-04-01,2021-04-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7004,April,,27.930006700000,X
UKR,2021-05-01,2021-05-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7005,May,,27.602848400000,X
UKR,2021-06-01,2021-06-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7006,June,,27.239873000000,X
UKR,2021-07-01,2021-07-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7007,July,,27.214548000000,X
UKR,2021-08-01,2021-08-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7008,August,,26.784854800000,X
UKR,2021-09-01,2021-09-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7009,September,,26.727786700000,X
UKR,2021-10-01,2021-10-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7010,October,,26.374677400000,X
UKR,2021-11-01,2021-11-30,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7011,November,,26.446223300000,X
UKR,2021-12-01,2021-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAH,Hryvnia,2021,2021,7012,December,,27.213464500000,X
UKR,1992-12-01,1992-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAK,Karbovanet,1992,1992,7012,December,,0.006310000000,X
UKR,1993-01-01,1993-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAK,Karbovanet,1993,1993,7021,Annual value,,2151.941250000000,X
UKR,1993-01-01,1993-01-31,230,'804,Ukraine,LCU,Local currency units per USD,UAK,Karbovanet,1993,1993,7001,January,,2151.941250000000,X
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAK,Karbovanet,1994,1994,7021,Annual value,,22195.888999999999,X
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAK,Karbovanet,1995,1995,7021,Annual value,,112074.109150000000,X
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,LCU,Local currency units per USD,UAK,Karbovanet,1996,1996,7021,Annual value,,182946.855829999990,X
UKR,1990-01-01,1990-12-31,230,'804,Ukraine,LCU,Local currency units per USD,SUR,Rouble,1990,1990,7021,Annual value,,1.851740000000,X
UKR,1991-01-01,1991-12-31,230,'804,Ukraine,LCU,Local currency units per USD,SUR,Rouble,1991,1991,7021,Annual value,,3.515250000000,X
UKR,1992-01-01,1992-12-31,230,'804,Ukraine,LCU,Local currency units per USD,RUR,Russian Ruble,1992,1992,7021,Annual value,,64.139350000000,X
UKR,1992-12-01,1992-12-31,230,'804,Ukraine,LCU,Local currency units per USD,RUR,Russian Ruble,1992,1992,7012,December,,64.139350000000,X
UKR,1990-01-01,1990-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,1990,1990,7021,Annual value,,0.000018517400,X
UKR,1991-01-01,1991-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,1991,1991,7021,Annual value,,0.000035152500,X
UKR,1992-01-01,1992-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,1992,1992,7021,Annual value,,0.000641393500,X
UKR,1993-01-01,1993-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,1993,1993,7021,Annual value,,0.021519412500,X
UKR,1994-01-01,1994-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,1994,1994,7021,Annual value,,0.221958890000,X
UKR,1995-01-01,1995-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,1995,1995,7021,Annual value,,1.120741091500,X
UKR,1996-01-01,1996-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,1996,1996,7021,Annual value,,1.829468558300,X
UKR,1997-01-01,1997-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,1997,1997,7021,Annual value,,1.861658333300,X
UKR,1998-01-01,1998-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,1998,1998,7021,Annual value,,2.449541666700,X
UKR,1999-01-01,1999-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,1999,1999,7021,Annual value,,4.130441666700,X
UKR,2000-01-01,2000-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2000,2000,7021,Annual value,,5.440233333300,X
UKR,2001-01-01,2001-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2001,2001,7021,Annual value,,5.372158333300,X
UKR,2002-01-01,2002-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2002,2002,7021,Annual value,,5.326625000000,X
UKR,2003-01-01,2003-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2003,2003,7021,Annual value,,5.332688333300,X
UKR,2004-01-01,2004-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2004,2004,7021,Annual value,,5.319180666700,X
UKR,2005-01-01,2005-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2005,2005,7021,Annual value,,5.124729000000,X
UKR,2006-01-01,2006-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2006,2006,7021,Annual value,,5.050000000000,X
UKR,2007-01-01,2007-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2007,2007,7021,Annual value,,5.050000000000,X
UKR,2008-01-01,2008-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2008,2008,7021,Annual value,,5.267221416700,X
UKR,2009-01-01,2009-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2009,2009,7021,Annual value,,7.791240333300,X
UKR,2010-01-01,2010-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2010,2010,7021,Annual value,,7.935639416700,X
UKR,2011-01-01,2011-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2011,2011,7021,Annual value,,7.967562833300,X
UKR,2012-01-01,2012-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2012,2012,7021,Annual value,,7.991029333300,X
UKR,2013-01-01,2013-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2013,2013,7021,Annual value,,7.993000000000,X
UKR,2014-01-01,2014-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2014,2014,7021,Annual value,,11.886659416700,X
UKR,2015-01-01,2015-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2015,2015,7021,Annual value,,21.844697766700,X
UKR,2016-01-01,2016-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2016,2016,7021,Annual value,,25.551334116700,X
UKR,2017-01-01,2017-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2017,2017,7021,Annual value,,26.596606300000,X
UKR,2018-01-01,2018-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2018,2018,7021,Annual value,,27.200492333300,X
UKR,2019-01-01,2019-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2019,2019,7021,Annual value,,25.845589333300,X
UKR,2020-01-01,2020-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2020,2020,7021,Annual value,,26.957524383300,X
UKR,2021-01-01,2021-12-31,230,'804,Ukraine,SLC,Standard local currency units per USD,UAH,Hryvnia,2021,2021,7021,Annual value,,27.286189383300,X
